howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel
3,cpu,cacherate-100,599999,2198000.0,2223000.0,2236000.0,2260000.0,2200044.0,1636000.0,2.10851026095,2.1126838106,2.1144365388,2.902728782,2.201900106729348,2.1040764392,0.9531564626151623
3,cpu,cacherate-100,1199999,2336000.0,2360000.0,2373000.0,2423000.0,2352268.0,2073000.0,2.1186727726,2.1251497157,2.1287375852,2.826307967,2.243993711946666,2.1140646202,0.9713779031451116
3,cpu,cacherate-20,299999,1948000.0,1961000.0,1973000.0,1986000.0,1951612.0,1748000.0,9.073621421,9.102752867,9.192281675575,9.212840461,9.130433663903334,9.063085828,1.1269190127501731
3,cpu,cacherate-20,399999,2048000.0,2060000.0,2073000.0,2085000.0,2050062.937062937,1811000.0,6.1072808084000005,6.112282743250001,6.114662923,6.857114454,6.209710953449999,6.1044798825,0.7664303355919871
3,cpu,cacherate-20,599999,2248000.0,2261000.0,2273000.0,2286000.0,2240538.0,1960000.0,4.12213931325,4.12409357525,4.277774737350001,4.804606783,4.283614147176667,4.1179528032,0.5287028418839966
3,cpu,cacherate-20,1199999,2485000.0,2511000.0,2536000.0,2586000.0,2504256.0,2273000.0,3.1069488549,3.1164510878,3.12170520735,4.1975419535,3.296434430269333,3.1003930594,0.40686070021417614
3,cpu,cacherate-40,299999,2111000.0,2136000.0,2136000.0,2148000.0,2091706.2937062937,1698000.0,4.1412921582,4.14514316095,4.5595030232500005,4.621562323,4.308823483621667,4.1371383992,1.0168992268041157
3,cpu,cacherate-40,399999,2198000.0,2223000.0,2235000.0,2273000.0,2182834.0,1698000.0,3.11540592095,3.1197870062,3.1251120637,3.88030572,3.243672220848,3.1110898762,0.7655193548596854
3,cpu,cacherate-40,599999,2248000.0,2279000.0,2298000.0,2336000.0,2256925.0,1810000.0,3.13991112245,3.1480103082,3.552392455,3.704246948,3.3258569393200004,3.130253906,0.784915270470284
3,cpu,cacherate-40,1199999,2386000.0,2411000.0,2435000.0,2473000.0,2405788.0,2010000.0,3.1533117329,3.405100469,3.475632796,3.603055607,3.342079069692,3.1407436271,0.7887437568065441
