howmany,policy,frequency,task,time_count,UPDATE_PERIOD_us_count,cpu_freq0_count,cpu_freq1_count,cpu_freq2_count,cpu_freq3_count,hwmon_cpu_thermal_mC_count,hwmon_cpu_thermal_uA_count,hwmon_cpu_thermal_uV_count,hwmon_cpu_thermal_uW_count,sensor_cpu_uW_count,smartpower_uA_count,smartpower_uV_count,thermal_zone_temp0_count,time_mean,UPDATE_PERIOD_us_mean,cpu_freq0_mean,cpu_freq1_mean,cpu_freq2_mean,cpu_freq3_mean,hwmon_cpu_thermal_mC_mean,hwmon_cpu_thermal_uA_mean,hwmon_cpu_thermal_uV_mean,hwmon_cpu_thermal_uW_mean,sensor_cpu_uW_mean,smartpower_uA_mean,smartpower_uV_mean,thermal_zone_temp0_mean,time_std,UPDATE_PERIOD_us_std,cpu_freq0_std,cpu_freq1_std,cpu_freq2_std,cpu_freq3_std,hwmon_cpu_thermal_mC_std,hwmon_cpu_thermal_uA_std,hwmon_cpu_thermal_uV_std,hwmon_cpu_thermal_uW_std,sensor_cpu_uW_std,smartpower_uA_std,smartpower_uV_std,thermal_zone_temp0_std,time_min,UPDATE_PERIOD_us_min,cpu_freq0_min,cpu_freq1_min,cpu_freq2_min,cpu_freq3_min,hwmon_cpu_thermal_mC_min,hwmon_cpu_thermal_uA_min,hwmon_cpu_thermal_uV_min,hwmon_cpu_thermal_uW_min,sensor_cpu_uW_min,smartpower_uA_min,smartpower_uV_min,thermal_zone_temp0_min,time_25%,UPDATE_PERIOD_us_25%,cpu_freq0_25%,cpu_freq1_25%,cpu_freq2_25%,cpu_freq3_25%,hwmon_cpu_thermal_mC_25%,hwmon_cpu_thermal_uA_25%,hwmon_cpu_thermal_uV_25%,hwmon_cpu_thermal_uW_25%,sensor_cpu_uW_25%,smartpower_uA_25%,smartpower_uV_25%,thermal_zone_temp0_25%,time_50%,UPDATE_PERIOD_us_50%,cpu_freq0_50%,cpu_freq1_50%,cpu_freq2_50%,cpu_freq3_50%,hwmon_cpu_thermal_mC_50%,hwmon_cpu_thermal_uA_50%,hwmon_cpu_thermal_uV_50%,hwmon_cpu_thermal_uW_50%,sensor_cpu_uW_50%,smartpower_uA_50%,smartpower_uV_50%,thermal_zone_temp0_50%,time_75%,UPDATE_PERIOD_us_75%,cpu_freq0_75%,cpu_freq1_75%,cpu_freq2_75%,cpu_freq3_75%,hwmon_cpu_thermal_mC_75%,hwmon_cpu_thermal_uA_75%,hwmon_cpu_thermal_uV_75%,hwmon_cpu_thermal_uW_75%,sensor_cpu_uW_75%,smartpower_uA_75%,smartpower_uV_75%,thermal_zone_temp0_75%,time_max,UPDATE_PERIOD_us_max,cpu_freq0_max,cpu_freq1_max,cpu_freq2_max,cpu_freq3_max,hwmon_cpu_thermal_mC_max,hwmon_cpu_thermal_uA_max,hwmon_cpu_thermal_uV_max,hwmon_cpu_thermal_uW_max,sensor_cpu_uW_max,smartpower_uA_max,smartpower_uV_max,thermal_zone_temp0_max
3,cpu,1100000,gzip-5,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4.0586666666666655,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,45295.019,0.0,0.0,0.0,4328785.998,862468.0,5018019.0,45294.045,0.0106009882737862,0.0,0.0,0.0,0.0,0.0,994.2196303193336,0.0,0.0,0.0,114848.69788792796,22949.066116851805,2806.156359420037,993.998011578505,4.05,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,41868.0,0.0,0.0,0.0,2996000.0,596000.0,5010000.0,41868.0,4.05,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,44790.0,0.0,0.0,0.0,4335000.0,864000.0,5019000.0,44790.0,4.06,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,45277.0,0.0,0.0,0.0,4343000.0,865000.0,5019000.0,45277.0,4.06,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,46251.0,0.0,0.0,0.0,4343000.0,866000.0,5019000.0,46251.0,4.08,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,47712.0,0.0,0.0,0.0,4492000.0,896000.0,5019000.0,47712.0
3,cpu,1100000,gzip-9,12.0,4.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,4.062500000000001,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,45595.985,0.0,0.0,0.0,4329366.2475,862577.5,5018133.75,45595.985,0.0096530729916343,0.0,0.0,0.0,0.0,0.0,990.7366356032302,0.0,0.0,0.0,124947.10136872643,24982.67722746733,2656.064623951808,990.7366356032302,4.04,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,41868.0,0.0,0.0,0.0,2996000.0,596000.0,5010000.0,41868.0,4.06,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,45277.0,0.0,0.0,0.0,4335000.0,864000.0,5019000.0,45277.0,4.065,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,45764.0,0.0,0.0,0.0,4343000.0,865000.0,5019000.0,45764.0,4.07,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,46251.0,0.0,0.0,0.0,4347000.0,866000.0,5019000.0,46251.0,4.07,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,47712.0,0.0,0.0,0.0,4442000.0,886000.0,5019000.0,47712.0
3,cpu,1100000,hash,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2.6740000000000004,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,43871.518,0.0,0.0,0.0,4330868.998,862865.0,5017929.0,43873.466,0.0063245553203368,0.0,0.0,0.0,0.0,0.0,1401.6201206598878,0.0,0.0,0.0,119460.9119836692,23915.86803241195,2915.554743005087,1400.185754459383,2.66,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,38459.0,0.0,0.0,0.0,2996000.0,596000.0,5010000.0,38459.0,2.67,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,42842.0,0.0,0.0,0.0,4339000.0,864000.0,5019000.0,42842.0,2.67,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,44303.0,0.0,0.0,0.0,4343000.0,865000.0,5019000.0,44303.0,2.68,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,44790.0,0.0,0.0,0.0,4347000.0,866000.0,5019000.0,44790.0,2.68,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,47225.0,0.0,0.0,0.0,4481000.0,893000.0,5019000.0,47225.0
3,cpu,1100000,idle,12.0,4.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,38196.62875,0.0,0.0,0.0,3001356.25,597151.25,5017942.5,38196.02,0.0,0.0,0.0,0.0,0.0,0.0,594.0318642489781,0.0,0.0,0.0,17611.41784427384,3504.457870871169,2899.9492896174825,593.5122708247272,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,36998.0,0.0,0.0,0.0,2988000.0,595000.0,5010000.0,36998.0,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,37972.0,0.0,0.0,0.0,2996000.0,596000.0,5019000.0,37972.0,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,37972.0,0.0,0.0,0.0,2996000.0,596000.0,5019000.0,37972.0,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,38459.0,0.0,0.0,0.0,3000000.0,597000.0,5019000.0,38459.0,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,40407.0,0.0,0.0,0.0,3179000.0,633000.0,5019000.0,40407.0
3,cpu,1200000,decrypt,15.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,3.648000000000001,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45088.64128256513,0.0,0.0,0.0,4311909.819639279,859016.0320641282,5018071.142284569,45089.61723446894,0.0101418510567421,0.0,0.0,0.0,0.0,0.0,1043.188878721982,0.0,0.0,0.0,107601.47823390672,21456.62844436592,2739.427364368243,1043.3648020294286,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,41381.0,0.0,0.0,0.0,3022000.0,602000.0,5010000.0,41381.0,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44303.0,0.0,0.0,0.0,4316000.0,860000.0,5019000.0,44303.0,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45277.0,0.0,0.0,0.0,4324000.0,861000.0,5019000.0,45277.0,3.655,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45764.0,0.0,0.0,0.0,4328000.0,862000.0,5019000.0,45764.0,3.67,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,47225.0,0.0,0.0,0.0,4435000.0,883000.0,5019000.0,47225.0
3,cpu,1200000,encrypt,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3.646,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45330.083,0.0,0.0,0.0,4300589.0,856785.0,5017848.0,45331.544,0.012983506020002,0.0,0.0,0.0,0.0,0.0,1003.9016119907157,0.0,0.0,0.0,94526.871356289,18872.33265762184,3008.312807197075,1004.1779052186564,3.63,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,41381.0,0.0,0.0,0.0,3022000.0,601000.0,5010000.0,41381.0,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44790.0,0.0,0.0,0.0,4301000.0,857000.0,5019000.0,44790.0,3.64,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45277.0,0.0,0.0,0.0,4309000.0,858000.0,5019000.0,45277.0,3.65,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,4313000.0,859000.0,5019000.0,46251.0,3.67,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,47712.0,0.0,0.0,0.0,4442000.0,885000.0,5019000.0,47712.0
3,cpu,1200000,gzip-1,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.591333333333333,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45975.08208208208,0.0,0.0,0.0,4444284.284284284,885598.5985985986,5017936.936936937,45975.08208208208,0.0130201309334356,0.0,0.0,0.0,0.0,0.0,1103.4167509703273,0.0,0.0,0.0,113287.89678681488,22688.754862982303,2906.18630936775,1102.3393685413498,3.57,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,41868.0,0.0,0.0,0.0,3022000.0,601000.0,5010000.0,41868.0,3.58,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45277.0,0.0,0.0,0.0,4465000.0,890000.0,5019000.0,45277.0,3.59,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,4469000.0,891000.0,5019000.0,46251.0,3.6,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46738.0,0.0,0.0,0.0,4473000.0,892000.0,5019000.0,46738.0,3.61,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,48199.0,0.0,0.0,0.0,4488000.0,894000.0,5019000.0,48199.0
3,cpu,1200000,gzip-5,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.714666666666667,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46510.83083083083,0.0,0.0,0.0,4495210.210210211,895752.7527527527,5017819.81981982,46510.83083083083,0.0130201309334356,0.0,0.0,0.0,0.0,0.0,1066.543238396432,0.0,0.0,0.0,129171.11212756668,25841.623574145367,3039.415018531908,1066.3203978129625,3.7,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,42355.0,0.0,0.0,0.0,3091000.0,615000.0,5010000.0,42355.0,3.7,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45764.0,0.0,0.0,0.0,4503000.0,898000.0,5019000.0,45764.0,3.72,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46738.0,0.0,0.0,0.0,4511000.0,899000.0,5019000.0,46738.0,3.72,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,47225.0,0.0,0.0,0.0,4515000.0,899000.0,5019000.0,47225.0,3.74,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,49173.0,0.0,0.0,0.0,4606000.0,919000.0,5019000.0,49173.0
3,cpu,1200000,gzip-9,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3.719333333333333,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46708.293,0.0,0.0,0.0,4498542.0,896379.0,5017956.0,46708.293,0.0127988094684436,0.0,0.0,0.0,0.0,0.0,1065.1908057261871,0.0,0.0,0.0,93587.77113975363,18681.76563838031,2883.466382390885,1065.1908057261871,3.7,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,42842.0,0.0,0.0,0.0,3026000.0,602000.0,5010000.0,42842.0,3.71,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,4507000.0,898000.0,5019000.0,46251.0,3.72,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46738.0,0.0,0.0,0.0,4511000.0,899000.0,5019000.0,46738.0,3.73,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,47225.0,0.0,0.0,0.0,4515000.0,899000.0,5019000.0,47225.0,3.74,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,49173.0,0.0,0.0,0.0,4522000.0,902000.0,5019000.0,49173.0
3,cpu,1200000,hash,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.4566666666666674,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44994.25725725726,0.0,0.0,0.0,4498847.847847848,896452.4524524525,5018009.009009009,44994.74474474474,0.0097590007294853,0.0,0.0,0.0,0.0,0.0,1551.3498230353296,0.0,0.0,0.0,146109.0228767713,29208.453553885916,2818.6536743613788,1551.8215748953005,2.44,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,38946.0,0.0,0.0,0.0,3022000.0,602000.0,5010000.0,38946.0,2.45,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,43816.0,0.0,0.0,0.0,4507000.0,898000.0,5019000.0,43816.0,2.45,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45277.0,0.0,0.0,0.0,4515000.0,900000.0,5019000.0,45277.0,2.465,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,4522000.0,901000.0,5019000.0,46251.0,2.47,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,48199.0,0.0,0.0,0.0,4637000.0,924000.0,5019000.0,48199.0
3,cpu,1200000,idle,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.0,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,38449.73773773773,0.0,0.0,0.0,3028745.745745746,602739.7397397397,5017945.945945946,38447.78778778779,0.0,0.0,0.0,0.0,0.0,0.0,746.7698908143934,0.0,0.0,0.0,21677.15889721551,4340.739149622154,2895.4876581740696,747.6972457844943,2.0,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,36511.0,0.0,0.0,0.0,3019000.0,600000.0,5010000.0,36511.0,2.0,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,37972.0,0.0,0.0,0.0,3022000.0,601000.0,5019000.0,37972.0,2.0,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,38459.0,0.0,0.0,0.0,3026000.0,602000.0,5019000.0,38459.0,2.0,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,38946.0,0.0,0.0,0.0,3026000.0,602000.0,5019000.0,38946.0,2.0,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,40407.0,0.0,0.0,0.0,3232000.0,643000.0,5019000.0,40407.0
3,cpu,1300000,decrypt,15.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,3.3719999999999994,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45624.43887775552,0.0,0.0,0.0,4461030.060120241,888901.8036072145,5018035.070140281,45623.4629258517,0.013201731488169,0.0,0.0,0.0,0.0,0.0,1155.6308752933771,0.0,0.0,0.0,116445.58308349596,23321.149302035057,2785.867138294083,1154.6887122488213,3.36,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,41381.0,0.0,0.0,0.0,3053000.0,607000.0,5010000.0,41381.0,3.36,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45277.0,0.0,0.0,0.0,4469000.0,890000.0,5019000.0,45277.0,3.37,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45764.0,0.0,0.0,0.0,4473000.0,891000.0,5019000.0,45764.0,3.375,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46251.0,0.0,0.0,0.0,4477000.0,892000.0,5019000.0,46251.0,3.4,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,48199.0,0.0,0.0,0.0,4515000.0,901000.0,5019000.0,48199.0
3,cpu,1300000,encrypt,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3.37,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45932.502,0.0,0.0,0.0,4449061.0,886352.0,5018154.0,45932.502,0.0125356634105602,0.0,0.0,0.0,0.0,0.0,1075.725916878572,0.0,0.0,0.0,114678.69236035734,22916.790248097037,2627.7726669537437,1075.725916878572,3.35,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,41868.0,0.0,0.0,0.0,3049000.0,607000.0,5010000.0,41868.0,3.36,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45277.0,0.0,0.0,0.0,4454000.0,888000.0,5019000.0,45277.0,3.37,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46251.0,0.0,0.0,0.0,4461000.0,888000.0,5019000.0,46251.0,3.375,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46738.0,0.0,0.0,0.0,4465000.0,889000.0,5019000.0,46738.0,3.39,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,48199.0,0.0,0.0,0.0,4595000.0,915000.0,5019000.0,48199.0
3,cpu,1300000,gzip-1,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.8566666666666665,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46746.28728728729,0.0,0.0,0.0,4611542.542542542,919090.09009009,5017972.972972973,46746.28728728729,5.251928444005344,0.0,0.0,0.0,0.0,0.0,1165.769676404992,0.0,0.0,0.0,154729.78561043777,30928.676952108824,2862.981592233034,1165.5658067429076,3.3,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,42355.0,0.0,0.0,0.0,3103000.0,618000.0,5010000.0,42355.0,3.32,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46251.0,0.0,0.0,0.0,4633000.0,923000.0,5019000.0,46251.0,3.33,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46738.0,0.0,0.0,0.0,4637000.0,924000.0,5019000.0,46738.0,3.36,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,47712.0,0.0,0.0,0.0,4645000.0,925000.0,5019000.0,47712.0,17.09,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,49173.0,0.0,0.0,0.0,4713000.0,939000.0,5019000.0,49173.0
3,cpu,1300000,gzip-5,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.4346666666666668,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,47259.61161161161,0.0,0.0,0.0,4660293.293293294,928674.6746746746,5018072.072072072,47259.61161161161,0.0083380938783279,0.0,0.0,0.0,0.0,0.0,1165.284738744143,0.0,0.0,0.0,155177.54091192453,31003.672761766586,2738.2122678233195,1165.284738744143,3.42,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,42842.0,0.0,0.0,0.0,3049000.0,607000.0,5010000.0,42842.0,3.43,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46738.0,0.0,0.0,0.0,4671000.0,931000.0,5019000.0,46738.0,3.43,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,47712.0,0.0,0.0,0.0,4679000.0,932000.0,5019000.0,47712.0,3.44,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,48199.0,0.0,0.0,0.0,4683000.0,933000.0,5019000.0,48199.0,3.45,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,49660.0,0.0,0.0,0.0,4694000.0,935000.0,5019000.0,49660.0
3,cpu,1300000,gzip-9,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.441333333333333,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,47397.57057057057,0.0,0.0,0.0,4661046.04004004,928921.921921922,5017801.801801802,47395.62062062062,0.0124594580635795,0.0,0.0,0.0,0.0,0.0,1135.8106957799223,0.0,0.0,0.0,127263.08970177204,25483.3025199749,3058.9984799206863,1137.3599009565191,3.42,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,43816.0,0.0,0.0,0.0,3053000.0,607000.0,5010000.0,43816.0,3.44,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46738.0,0.0,0.0,0.0,4671000.0,931000.0,5019000.0,46738.0,3.44,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,47712.0,0.0,0.0,0.0,4679000.0,932000.0,5019000.0,47712.0,3.45,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,48199.0,0.0,0.0,0.0,4683000.0,933000.0,5019000.0,48199.0,3.47,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,49660.0,0.0,0.0,0.0,4713000.0,939000.0,5019000.0,49660.0
3,cpu,1300000,hash,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2.274666666666667,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45592.089,0.0,0.0,0.0,4670176.0,930720.0,5017875.0,45590.141,0.0091547541643412,0.0,0.0,0.0,0.0,0.0,1648.0358355309493,0.0,0.0,0.0,128457.730060952,25701.75441833067,2977.9595771674344,1649.5592243850338,2.26,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,38946.0,0.0,0.0,0.0,3053000.0,607000.0,5010000.0,38946.0,2.27,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,44790.0,0.0,0.0,0.0,4679000.0,933000.0,5019000.0,44790.0,2.27,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,45764.0,0.0,0.0,0.0,4683000.0,933000.0,5019000.0,45764.0,2.28,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,46738.0,0.0,0.0,0.0,4690000.0,934000.0,5019000.0,46738.0,2.29,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,48686.0,0.0,0.0,0.0,4736000.0,944000.0,5019000.0,48686.0
3,cpu,1300000,idle,15.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,2.0,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,39270.34102306921,0.0,0.0,0.0,3056540.6218655966,608012.036108325,5017997.993981946,39270.8294884654,0.0,0.0,0.0,0.0,0.0,0.0,795.5337124236577,0.0,0.0,0.0,26030.519715153743,5252.4478484132815,2832.328428213252,795.4838737438903,2.0,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,36998.0,0.0,0.0,0.0,3045000.0,605000.0,5010000.0,36998.0,2.0,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,38946.0,0.0,0.0,0.0,3049000.0,607000.0,5019000.0,38946.0,2.0,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,39433.0,0.0,0.0,0.0,3053000.0,607000.0,5019000.0,39433.0,2.0,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,39920.0,0.0,0.0,0.0,3057000.0,608000.0,5019000.0,39920.0,2.0,100000.0,1300000.0,1300000.0,1300000.0,1300000.0,41868.0,0.0,0.0,0.0,3316000.0,660000.0,5019000.0,41868.0
3,cpu,1400000,decrypt,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.130666666666667,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,47306.41041041041,0.0,0.0,0.0,4619268.268268269,920525.5255255256,5018081.081081081,47306.8978978979,0.0096115010472325,0.0,0.0,0.0,0.0,0.0,1243.5317165202162,0.0,0.0,0.0,128309.33979044168,25638.130324815094,2726.4077153818025,1242.6393848849796,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,42842.0,0.0,0.0,0.0,3076000.0,612000.0,5010000.0,42842.0,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,46738.0,0.0,0.0,0.0,4626000.0,922000.0,5019000.0,46738.0,3.13,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,47712.0,0.0,0.0,0.0,4629000.0,923000.0,5019000.0,47712.0,3.14,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,48199.0,0.0,0.0,0.0,4637000.0,924000.0,5019000.0,48199.0,3.15,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,49660.0,0.0,0.0,0.0,4752000.0,947000.0,5019000.0,49660.0
3,cpu,1400000,encrypt,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.130666666666666,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,47808.03503503504,0.0,0.0,0.0,4602182.18018018,917133.1331331332,5017846.846846847,47808.52252252252,0.0109978352848358,0.0,0.0,0.0,0.0,0.0,1187.725833298216,0.0,0.0,0.0,121198.73424230736,24212.67851550265,3009.5984671438205,1186.9857545928917,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,43816.0,0.0,0.0,0.0,3076000.0,612000.0,5010000.0,43816.0,3.12,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,47225.0,0.0,0.0,0.0,4610000.0,918000.0,5019000.0,47225.0,3.13,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,48199.0,0.0,0.0,0.0,4614000.0,919000.0,5019000.0,48199.0,3.13,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,48686.0,0.0,0.0,0.0,4618000.0,920000.0,5019000.0,48686.0,3.15,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,50147.0,0.0,0.0,0.0,4641000.0,926000.0,5019000.0,50147.0
